Index,Patch,Oracle,Predicted value,tool_patch_uid
949,overfitting/patch1-Math-73-ACS-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-73-ACS-patch1
950,overfitting/patch1-Math-73-Cardumen-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-73-Cardumen-patch1
951,overfitting/patch1-Math-73-Nopol-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-73-Nopol-patch1
952,overfitting/patch1-Math-73-Nopol2015-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-73-Nopol-patch1
953,overfitting/patch1-Math-73-SimFix-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-73-SimFix-patch1
954,overfitting/patch1-Math-73-jGenProg-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-73-jGenProg-patch1
955,overfitting/patch1-Math-74-Arja-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-74-Arja-patch1
956,overfitting/patch1-Math-78-AVATAR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-78-AVATAR-patch1
957,overfitting/patch1-Math-78-Nopol-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-78-Nopol-patch1
958,overfitting/patch1-Math-78-Nopol2015-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-78-Nopol-patch1
959,overfitting/patch1-Math-78-Nopol2017-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-78-Nopol-patch1
960,overfitting/patch1-Math-8-DynaMoth-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-8-DynaMoth-patch1
961,overfitting/patch1-Math-8-SimFix-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-8-SimFix-patch1
962,overfitting/patch1-Math-8-TBar-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-8-TBar-patch1
963,overfitting/patch1-Math-8-jGenProg-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-8-jGenProg-patch1
964,overfitting/patch1-Math-8-jKali-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-8-jKali-patch1
965,overfitting/patch1-Math-8-kPAR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-8-kPAR-patch1
966,overfitting/patch1-Math-80-AVATAR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-80-AVATAR-patch1
967,overfitting/patch1-Math-80-Arja-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-80-Arja-patch1
968,overfitting/patch1-Math-80-CapGen-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-80-CapGen-patch1
969,overfitting/patch1-Math-80-DynaMoth-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-80-DynaMoth-patch1
970,overfitting/patch1-Math-80-FixMiner-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-80-FixMiner-patch1
971,overfitting/patch1-Math-80-GenProg-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-80-GenProg-patch1
972,overfitting/patch1-Math-80-Jaid-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-80-Jaid-patch1
973,overfitting/patch1-Math-80-Kali-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-80-Kali-patch1
974,overfitting/patch1-Math-80-Nopol-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-80-Nopol-patch1
975,overfitting/patch1-Math-80-Nopol2017-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-80-Nopol-patch1
976,overfitting/patch1-Math-80-RSRepair-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-80-RSRepair-patch1
977,overfitting/patch1-Math-80-SequenceR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-80-SequenceR-patch1
978,overfitting/patch1-Math-80-SimFix-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-80-SimFix-patch1
979,overfitting/patch1-Math-80-jGenProg-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-80-jGenProg-patch1
980,overfitting/patch1-Math-80-jKali-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-80-jKali-patch1
981,overfitting/patch1-Math-80-jMutRepair-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-80-jMutRepair-patch1
982,overfitting/patch1-Math-81-ACS-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-81-ACS-patch1
983,overfitting/patch1-Math-81-AVATAR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-81-AVATAR-patch1
984,overfitting/patch1-Math-81-Arja-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-81-Arja-patch1
985,overfitting/patch1-Math-81-DynaMoth-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-81-DynaMoth-patch1
986,overfitting/patch1-Math-81-FixMiner-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-81-FixMiner-patch1
987,overfitting/patch1-Math-81-GenProg-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-81-GenProg-patch1
988,overfitting/patch1-Math-81-Kali-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-81-Kali-patch1
989,overfitting/patch1-Math-81-Nopol-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-81-Nopol-patch1
990,overfitting/patch1-Math-81-Nopol2015-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-81-Nopol-patch1
991,overfitting/patch1-Math-81-Nopol2017-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-81-Nopol-patch1
992,overfitting/patch1-Math-81-RSRepair-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-81-RSRepair-patch1
993,overfitting/patch1-Math-81-SimFix-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-81-SimFix-patch1
994,overfitting/patch1-Math-81-TBar-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-81-TBar-patch1
995,overfitting/patch1-Math-81-jGenProg-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-81-jGenProg-patch1
996,overfitting/patch1-Math-81-jKali-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-81-jKali-patch1
997,overfitting/patch1-Math-81-jMutRepair-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-81-jMutRepair-patch1
998,overfitting/patch1-Math-82-AVATAR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-82-AVATAR-patch1
999,overfitting/patch1-Math-82-Arja-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-82-Arja-patch1
1000,overfitting/patch1-Math-82-DynaMoth-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-82-DynaMoth-patch1
1001,overfitting/patch1-Math-82-HDRepair-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-82-HDRepair-patch1
1002,overfitting/patch1-Math-82-Jaid-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-82-Jaid-patch1
1003,overfitting/patch1-Math-82-Nopol-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-82-Nopol-patch1
1004,overfitting/patch1-Math-82-Nopol2015-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-82-Nopol-patch1
1005,overfitting/patch1-Math-82-SimFix-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-82-SimFix-patch1
1006,overfitting/patch1-Math-82-SketchFix-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-82-SketchFix-patch1
1007,overfitting/patch1-Math-82-TBar-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-82-TBar-patch1
1008,overfitting/patch1-Math-82-jGenProg-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-82-jGenProg-patch1
1009,overfitting/patch1-Math-82-kPAR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-82-kPAR-patch1
1010,overfitting/patch1-Math-84-AVATAR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-84-AVATAR-patch1
1011,overfitting/patch1-Math-84-Arja-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-84-Arja-patch1
1012,overfitting/patch1-Math-84-Kali-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-84-Kali-patch1
1013,overfitting/patch1-Math-84-RSRepair-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-84-RSRepair-patch1
1014,overfitting/patch1-Math-84-SimFix-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-84-SimFix-patch1
1015,overfitting/patch1-Math-84-TBar-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-84-TBar-patch1
1016,overfitting/patch1-Math-84-jGenProg-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-84-jGenProg-patch1
1017,overfitting/patch1-Math-84-jKali-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-84-jKali-patch1
1018,overfitting/patch1-Math-85-Arja-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-85-Arja-patch1
1019,overfitting/patch1-Math-85-CapGen-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-85-CapGen-patch1
1020,overfitting/patch1-Math-85-Cardumen-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-85-Cardumen-patch1
1021,overfitting/patch1-Math-85-DynaMoth-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-85-DynaMoth-patch1
1022,overfitting/patch1-Math-85-FixMiner-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-85-FixMiner-patch1
1023,overfitting/patch1-Math-85-GenProg-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-85-GenProg-patch1
1024,overfitting/patch1-Math-85-HDRepair-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-85-HDRepair-patch1
1025,overfitting/patch1-Math-85-Jaid-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-85-Jaid-patch1
1026,overfitting/patch1-Math-85-Nopol2015-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-85-Nopol-patch1
1027,overfitting/patch1-Math-85-Nopol2017-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-85-Nopol-patch1
1028,overfitting/patch1-Math-85-RSRepair-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-85-RSRepair-patch1
1029,overfitting/patch1-Math-85-SimFix-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-85-SimFix-patch1
1030,overfitting/patch1-Math-85-jGenProg-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-85-jGenProg-patch1
1031,overfitting/patch1-Math-87-Nopol-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-87-Nopol-patch1
1032,overfitting/patch1-Math-87-Nopol2015-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-87-Nopol-patch1
1033,overfitting/patch1-Math-87-Nopol2017-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-87-Nopol-patch1
1034,overfitting/patch1-Math-88-AVATAR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-88-AVATAR-patch1
1035,overfitting/patch1-Math-88-Nopol2015-plausible.patch,overfitting,Correct,llm4pc-defects4j-Math-88-Nopol-patch1
1036,overfitting/patch1-Math-88-Nopol2017-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-88-Nopol-patch1
1037,overfitting/patch1-Math-88-SimFix-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-88-SimFix-patch1
1038,overfitting/patch1-Math-88-TBar-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-88-TBar-patch1
1039,overfitting/patch1-Math-93-ACS-plausible.patch,overfitting,Correct,llm4pc-defects4j-Math-93-ACS-patch1
1040,overfitting/patch1-Math-95-AVATAR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-95-AVATAR-patch1
1041,overfitting/patch1-Math-95-Arja-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-95-Arja-patch1
1042,overfitting/patch1-Math-95-Cardumen-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-95-Cardumen-patch1
1043,overfitting/patch1-Math-95-GenProg-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-95-GenProg-patch1
1044,overfitting/patch1-Math-95-Kali-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-95-Kali-patch1
1045,overfitting/patch1-Math-95-RSRepair-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-95-RSRepair-patch1
1046,overfitting/patch1-Math-95-TBar-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-95-TBar-patch1
1047,overfitting/patch1-Math-95-jGenProg-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-95-jGenProg-patch1
1048,overfitting/patch1-Math-95-jKali-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-95-jKali-patch1
1049,overfitting/patch1-Math-96-TBar-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-96-TBar-patch1
1050,overfitting/patch1-Math-97-ACS-plausible.patch,overfitting,Correct,llm4pc-defects4j-Math-97-ACS-patch1
1051,overfitting/patch1-Math-97-Nopol2015-plausible.patch,overfitting,Correct,llm4pc-defects4j-Math-97-Nopol-patch1
1052,overfitting/patch1-Time-11-DynaMoth-plausible.patch,overfitting,Correct,llm4pc-defects4j-Time-11-DynaMoth-patch1
1053,overfitting/patch1-Time-11-FixMiner-plausible.patch,overfitting,Correct,llm4pc-defects4j-Time-11-FixMiner-patch1
1054,overfitting/patch1-Time-11-Nopol2015-plausible.patch,overfitting,Correct,llm4pc-defects4j-Time-11-Nopol-patch1
1055,overfitting/patch1-Time-11-Nopol2017-plausible.patch,overfitting,Correct,llm4pc-defects4j-Time-11-Nopol-patch1
1056,overfitting/patch1-Time-11-jGenProg-plausible.patch,overfitting,Correct,llm4pc-defects4j-Time-11-jGenProg-patch1
1057,overfitting/patch1-Time-12-Nopol2017-plausible.patch,overfitting,Correct,llm4pc-defects4j-Time-12-Nopol-patch1
1058,overfitting/patch1-Time-14-Nopol-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Time-14-Nopol-patch1
1059,overfitting/patch1-Time-14-Nopol2017-plausible.patch,overfitting,Correct,llm4pc-defects4j-Time-14-Nopol-patch1
1060,overfitting/patch1-Time-17-kPAR-plausible.patch,overfitting,Correct,llm4pc-defects4j-Time-17-kPAR-patch1
1061,overfitting/patch1-Time-18-Nopol2017-plausible.patch,overfitting,Correct,llm4pc-defects4j-Time-18-Nopol-patch1
1062,overfitting/patch1-Time-19-Nopol2017-plausible.patch,overfitting,Correct,llm4pc-defects4j-Time-19-Nopol-patch1
1063,overfitting/patch1-Time-4-Nopol2017-plausible.patch,overfitting,Correct,llm4pc-defects4j-Time-4-Nopol-patch1
1064,overfitting/patch1-Time-4-jGenProg-plausible.patch,overfitting,Correct,llm4pc-defects4j-Time-4-jGenProg-patch1
1065,overfitting/patch1-Time-4-jKali-plausible.patch,overfitting,Correct,llm4pc-defects4j-Time-4-jKali-patch1
1066,overfitting/patch1-Time-7-Nopol2017-plausible.patch,overfitting,Correct,llm4pc-defects4j-Time-7-Nopol-patch1
1067,overfitting/patch10-Closure-93-SequenceR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Closure-93-SequenceR-patch10
1068,overfitting/patch10-Lang-59-CapGen-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-59-CapGen-patch10
1069,overfitting/patch10-Math-80-CapGen-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-80-CapGen-patch10
1070,overfitting/patch10-Math-85-SequenceR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-85-SequenceR-patch10
1071,overfitting/patch11-Lang-59-CapGen-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-59-CapGen-patch11
1072,overfitting/patch11-Math-85-SequenceR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-85-SequenceR-patch11
1073,overfitting/patch12-Lang-59-CapGen-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-59-CapGen-patch12
1074,overfitting/patch12-Math-85-SequenceR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-85-SequenceR-patch12
1075,overfitting/patch13-Lang-59-CapGen-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-59-CapGen-patch13
1076,overfitting/patch13-Math-85-SequenceR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-85-SequenceR-patch13
1077,overfitting/patch14-Math-85-SequenceR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-85-SequenceR-patch14
1078,overfitting/patch15-Math-85-SequenceR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-85-SequenceR-patch15
1079,overfitting/patch16-Math-85-SequenceR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-85-SequenceR-patch16
1080,overfitting/patch17-Math-85-SequenceR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-85-SequenceR-patch17
1081,overfitting/patch2-Chart-1-Jaid-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Chart-1-Jaid-patch2
1082,overfitting/patch2-Chart-1-SequenceR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Chart-1-SequenceR-patch2
1083,overfitting/patch2-Chart-1-SketchFix-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Chart-1-SketchFix-patch2
1084,overfitting/patch2-Chart-13-jGenProg-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Chart-13-jGenProg-patch2
1085,overfitting/patch2-Chart-13-jKali-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Chart-13-jKali-patch2
1086,overfitting/patch2-Chart-25-jGenProg-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Chart-25-jGenProg-patch2
1087,overfitting/patch2-Chart-26-Jaid-plausible.patch,overfitting,Correct,llm4pc-defects4j-Chart-26-Jaid-patch2
1088,overfitting/patch2-Chart-5-jGenProg-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Chart-5-jGenProg-patch2
1089,overfitting/patch2-Chart-5-jKali-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Chart-5-jKali-patch2
1090,overfitting/patch2-Chart-9-Jaid-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Chart-9-Jaid-patch2
1091,overfitting/patch2-Closure-33-Jaid-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Closure-33-Jaid-patch2
1092,overfitting/patch2-Closure-38-SequenceR-plausible.patch,overfitting,Correct,llm4pc-defects4j-Closure-38-SequenceR-patch2
1093,overfitting/patch2-Closure-86-SequenceR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Closure-86-SequenceR-patch2
1094,overfitting/patch2-Closure-93-SequenceR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Closure-93-SequenceR-patch2
1095,overfitting/patch2-Lang-43-CapGen-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-43-CapGen-patch2
1096,overfitting/patch2-Lang-45-Jaid-plausible.patch,overfitting,Correct,llm4pc-defects4j-Lang-45-Jaid-patch2
1097,overfitting/patch2-Lang-51-Jaid-plausible.patch,overfitting,Correct,llm4pc-defects4j-Lang-51-Jaid-patch2
1098,overfitting/patch2-Lang-55-Jaid-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-55-Jaid-patch2
1099,overfitting/patch2-Lang-59-CapGen-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-59-CapGen-patch2
1100,overfitting/patch2-Lang-6-SequenceR-plausible.patch,overfitting,Correct,llm4pc-defects4j-Lang-6-SequenceR-patch2
1101,overfitting/patch2-Lang-61-Jaid-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-61-Jaid-patch2
1102,overfitting/patch2-Math-2-SOFix-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-2-SOFix-patch2
1103,overfitting/patch2-Math-2-jKali-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-2-jKali-patch2
1104,overfitting/patch2-Math-32-jKali-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-32-jKali-patch2
1105,overfitting/patch2-Math-5-CapGen-plausible.patch,overfitting,Correct,llm4pc-defects4j-Math-5-CapGen-patch2
1106,overfitting/patch2-Math-53-CapGen-plausible.patch,overfitting,Correct,llm4pc-defects4j-Math-53-CapGen-patch2
1107,overfitting/patch2-Math-53-Jaid-plausible.patch,overfitting,Correct,llm4pc-defects4j-Math-53-Jaid-patch2
1108,overfitting/patch2-Math-63-CapGen-plausible.patch,overfitting,Correct,llm4pc-defects4j-Math-63-CapGen-patch2
1109,overfitting/patch2-Math-70-SketchFix-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-70-SketchFix-patch2
1110,overfitting/patch2-Math-8-jGenProg-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-8-jGenProg-patch2
1111,overfitting/patch2-Math-80-CapGen-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-80-CapGen-patch2
1112,overfitting/patch2-Math-80-Jaid-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-80-Jaid-patch2
1113,overfitting/patch2-Math-81-ACS-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-81-ACS-patch2
1114,overfitting/patch2-Math-81-jGenProg-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-81-jGenProg-patch2
1115,overfitting/patch2-Math-82-Jaid-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-82-Jaid-patch2
1116,overfitting/patch2-Math-82-SketchFix-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-82-SketchFix-patch2
1117,overfitting/patch2-Math-84-jGenProg-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-84-jGenProg-patch2
1118,overfitting/patch2-Math-85-CapGen-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-85-CapGen-patch2
1119,overfitting/patch2-Math-85-Jaid-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-85-Jaid-patch2
1120,overfitting/patch2-Math-85-SequenceR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-85-SequenceR-patch2
1121,overfitting/patch2-Math-95-jGenProg-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-95-jGenProg-patch2
1122,overfitting/patch2-Math-97-ACS-plausible.patch,overfitting,Correct,llm4pc-defects4j-Math-97-ACS-patch2
1123,overfitting/patch3-Chart-1-Jaid-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Chart-1-Jaid-patch3
1124,overfitting/patch3-Chart-1-SequenceR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Chart-1-SequenceR-patch3
1125,overfitting/patch3-Chart-9-Jaid-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Chart-9-Jaid-patch3
1126,overfitting/patch3-Closure-18-SequenceR-plausible.patch,overfitting,Correct,llm4pc-defects4j-Closure-18-SequenceR-patch3
1127,overfitting/patch3-Closure-38-SequenceR-plausible.patch,overfitting,Correct,llm4pc-defects4j-Closure-38-SequenceR-patch3
1128,overfitting/patch3-Closure-86-SequenceR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Closure-86-SequenceR-patch3
1129,overfitting/patch3-Closure-93-SequenceR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Closure-93-SequenceR-patch3
1130,overfitting/patch3-Lang-43-CapGen-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-43-CapGen-patch3
1131,overfitting/patch3-Lang-51-Jaid-plausible.patch,overfitting,Correct,llm4pc-defects4j-Lang-51-Jaid-patch3
1132,overfitting/patch3-Lang-55-Jaid-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-55-Jaid-patch3
1133,overfitting/patch3-Lang-59-CapGen-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-59-CapGen-patch3
1134,overfitting/patch3-Math-5-CapGen-plausible.patch,overfitting,Correct,llm4pc-defects4j-Math-5-CapGen-patch3
1135,overfitting/patch3-Math-50-Jaid-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-50-Jaid-patch3
1136,overfitting/patch3-Math-53-Jaid-plausible.patch,overfitting,Correct,llm4pc-defects4j-Math-53-Jaid-patch3
1137,overfitting/patch3-Math-63-CapGen-plausible.patch,overfitting,Correct,llm4pc-defects4j-Math-63-CapGen-patch3
1138,overfitting/patch3-Math-80-CapGen-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-80-CapGen-patch3
1139,overfitting/patch3-Math-80-Jaid-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-80-Jaid-patch3
1140,overfitting/patch3-Math-82-Jaid-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-82-Jaid-patch3
1141,overfitting/patch3-Math-82-SequenceR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-82-SequenceR-patch3
1142,overfitting/patch3-Math-85-CapGen-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-85-CapGen-patch3
1143,overfitting/patch3-Math-85-Jaid-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-85-Jaid-patch3
1144,overfitting/patch3-Math-85-SequenceR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-85-SequenceR-patch3
1145,overfitting/patch4-Chart-1-SequenceR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Chart-1-SequenceR-patch4
1146,overfitting/patch4-Closure-18-SequenceR-plausible.patch,overfitting,Correct,llm4pc-defects4j-Closure-18-SequenceR-patch4
1147,overfitting/patch4-Closure-86-SequenceR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Closure-86-SequenceR-patch4
1148,overfitting/patch4-Closure-93-SequenceR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Closure-93-SequenceR-patch4
1149,overfitting/patch4-Lang-51-Jaid-plausible.patch,overfitting,Correct,llm4pc-defects4j-Lang-51-Jaid-patch4
1150,overfitting/patch4-Lang-59-CapGen-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-59-CapGen-patch4
1151,overfitting/patch4-Math-53-Jaid-plausible.patch,overfitting,Correct,llm4pc-defects4j-Math-53-Jaid-patch4
1152,overfitting/patch4-Math-63-CapGen-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-63-CapGen-patch4
1153,overfitting/patch4-Math-80-CapGen-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-80-CapGen-patch4
1154,overfitting/patch4-Math-82-Jaid-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-82-Jaid-patch4
1155,overfitting/patch4-Math-85-Jaid-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-85-Jaid-patch4
1156,overfitting/patch4-Math-85-SequenceR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-85-SequenceR-patch4
1157,overfitting/patch5-Closure-18-SequenceR-plausible.patch,overfitting,Correct,llm4pc-defects4j-Closure-18-SequenceR-patch5
1158,overfitting/patch5-Closure-86-SequenceR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Closure-86-SequenceR-patch5
1159,overfitting/patch5-Closure-93-SequenceR-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Closure-93-SequenceR-patch5
1160,overfitting/patch5-Lang-59-CapGen-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Lang-59-CapGen-patch5
1161,overfitting/patch5-Math-63-CapGen-plausible.patch,overfitting,Overfitting,llm4pc-defects4j-Math-63-CapGen-patch5
